meas # 1
0.010537, 0.011025, 0.009159, 0.009648, 0.013409, 0.015362, 0.007755, 0.003360, 0.008243, 0.014282, 0.015259, 0.012347, 0.012836, 0.014507, 0.015971, 0.009197, 0.009197, 0.009415, 0.010880, 0.010515, 0.010515, 0.007577, 0.008066, 0.007668, 0.008644, 0.006904, 0.010322, 0.010322, 0.009834, 0.011798, 0.016681, 0.014728, 0.014240, 0.010021, 0.011486, 0.011359, 0.007453, 

0.009841, 0.009841, 0.007367, 0.007367, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.023388, 0.074221, 0.007367, 0.009841, 0.013136, 0.013136, 0.009841, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.009841, 0.009841, 0.007367, 0.009841, 0.009841, 0.013136, 0.007367, 0.009841, 0.013136, 0.009841, 0.031221, 0.023388, 

-0.592836, -0.592836, -0.068900, -0.068900, 0.229395, 0.229395, 0.872557, 0.872557, 0.872557, -0.335870, -0.335870, 0.512623, 0.512623, 0.484732, 0.484732, -0.186378, -0.186378, 0.348098, 0.348098, -0.164855, -0.164855, -0.654208, -0.654208, 0.380772, 0.380772, -0.350122, -0.350122, -0.350122, -0.350122, 0.248721, 0.248721, 0.248721, 0.248721, 0.293657, 0.293657, 0.640141, 0.640141, 

-0.060583, -0.060583, -0.333859, -0.333859, 0.887889, 0.887889, 0.413177, 0.413177, 0.413177, 0.609617, 0.609617, -0.371977, -0.371977, 0.864776, 0.864776, -0.429406, -0.429406, 0.272096, 0.272096, -0.145205, -0.145205, 0.594805, 0.594805, -0.703536, -0.703536, -0.155165, -0.155165, -0.155165, -0.155165, 0.567491, 0.567491, 0.567491, 0.567491, -0.233120, -0.233120, -0.729566, -0.729566, 

-0.803041, -0.803041, -0.940102, -0.940102, -0.398787, -0.398787, -0.260631, -0.260631, -0.260631, -0.718024, -0.718024, -0.773855, -0.773855, -0.131136, -0.131136, -0.883670, -0.883670, -0.897102, -0.897102, -0.975571, -0.975571, -0.467140, -0.467140, -0.600042, -0.600042, -0.923763, -0.923763, -0.923763, -0.923763, -0.784915, -0.784915, -0.784915, -0.784915, -0.927049, -0.927049, -0.240735, -0.240735, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 4
404485.200000
404484.400000
-0.010816, -0.010328, -0.014249, -0.013273, -0.006796, -0.005331, -0.004064, -0.004552, -0.012853, -0.009535, -0.007582, -0.009981, -0.009005, -0.000730, -0.008543, -0.013699, -0.013211, -0.010039, -0.008574, -0.010570, -0.010082, -0.012909, -0.012909, -0.012167, -0.010214, -0.010364, -0.011341, -0.010852, -0.011341, -0.007835, -0.010276, -0.010764, -0.010276, -0.009267, -0.010244, -0.012302, -0.015720, 

0.009841, 0.009841, 0.007367, 0.009841, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.017519, 0.055613, 0.007367, 0.009841, 0.013136, 0.017519, 0.009841, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.009841, 0.009841, 0.007367, 0.009841, 0.013136, 0.013136, 0.009841, 0.009841, 0.009841, 0.007367, 0.031221, 0.031221, 

-0.592896, -0.592896, -0.068987, -0.068987, 0.229387, 0.229387, 0.872537, 0.872537, 0.872537, -0.335883, -0.335883, 0.512610, 0.512610, 0.484683, 0.484683, -0.186426, -0.186426, 0.348081, 0.348081, -0.164903, -0.164903, -0.654183, -0.654183, 0.380715, 0.380715, -0.350138, -0.350138, -0.350138, -0.350138, 0.248723, 0.248723, 0.248723, 0.248723, 0.293627, 0.293627, 0.640122, 0.640122, 

-0.060498, -0.060498, -0.333921, -0.333921, 0.887848, 0.887848, 0.413258, 0.413258, 0.413258, 0.609525, 0.609525, -0.371884, -0.371884, 0.864815, 0.864815, -0.429511, -0.429511, 0.271963, 0.271963, -0.145073, -0.145073, 0.594898, 0.594898, -0.703488, -0.703488, -0.155250, -0.155250, -0.155250, -0.155250, 0.567412, 0.567412, 0.567412, 0.567412, -0.233028, -0.233028, -0.729556, -0.729556, 

-0.803004, -0.803004, -0.940073, -0.940073, -0.398883, -0.398883, -0.260570, -0.260570, -0.260570, -0.718096, -0.718096, -0.773908, -0.773908, -0.131061, -0.131061, -0.883610, -0.883610, -0.897149, -0.897149, -0.975582, -0.975582, -0.467055, -0.467055, -0.600134, -0.600134, -0.923743, -0.923743, -0.923743, -0.923743, -0.784972, -0.784972, -0.784972, -0.784972, -0.927082, -0.927082, -0.240814, -0.240814, 

