meas # 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036701,0.050363,0.031186,0.033271,0.029228,0.029228,0.033271,0.036701,0.17872,0.237208,0.042128,0.029948,0.029948,0.029228,0.029948,0.036701,0.036701,0.029228,0.029948,0.029948,0.031186,0.029948,0.029948,0.033271,0.036701,0.031186,0.031186,0.029228,0.029948,0.029948,0.029228,0.036701,0.042128,0.033271,0.036701,0.029228,0.029948,0.029948,0.029948,0.029948,0.029228,0.033271,0.029948, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822337,0.822337,-0.688847,-0.688847,-0.246392,-0.246392,0.214207,0.214207,0.817053,0.817053,0.817053,-0.35746,-0.35746,0.495018,0.495018,0.689512,0.689512,-0.292918,-0.292918,0.291175,0.291175,-0.234379,-0.234379,-0.592683,-0.592683,0.278689,0.278689,-0.390406,-0.390406,-0.390406,-0.390406,-0.671999,-0.671999,-0.671999,-0.671999,0.244005,0.244005,0.244005,0.244005,0.245701,0.245701,0.608472,0.608472, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534178,-0.534178,0.116884,0.116884,-0.427704,-0.427704,0.783797,0.783797,0.560521,0.560521,0.560521,0.409747,0.409747,-0.167526,-0.167526,0.66785,0.66785,-0.602372,-0.602372,0.005515,0.005515,0.128579,0.128579,0.753137,0.753137,-0.570492,-0.570492,-0.310854,-0.310854,-0.310854,-0.310854,-0.722935,-0.722935,-0.722935,-0.722935,0.400507,0.400507,0.400507,0.400507,-0.035941,-0.035941,-0.688611,-0.688611, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.196001,-0.196001,-0.715421,-0.715421,-0.86969,-0.86969,-0.582905,-0.582905,-0.135058,-0.135058,-0.135058,-0.839243,-0.839243,-0.85258,-0.85258,-0.280267,-0.280267,-0.742528,-0.742528,-0.956654,-0.956654,-0.963605,-0.963605,-0.285502,-0.285502,-0.772575,-0.772575,-0.866575,-0.866575,-0.866575,-0.866575,-0.16057,-0.16057,-0.16057,-0.16057,-0.883208,-0.883208,-0.883208,-0.883208,-0.968679,-0.968679,-0.394432,-0.394432, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meas # 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406069.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406068.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.366348,1.363907,-1.014714,-1.011784,-0.236744,-0.235767,0.110061,0.110061,1.054839,1.036284,1.049468,-0.629188,-0.627235,0.776645,0.775669,0.844924,0.841995,-0.255428,-0.256404,0.427984,0.426519,-0.374555,-0.374067,-1.036916,-1.029591,0.57138,0.570892,-0.471312,-0.482542,-0.47473,-0.477171,-0.754604,-0.738979,-0.760952,-0.749233,0.249141,0.264766,0.255001,0.260372,0.371076,0.371564,1.092277,1.093742, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042128,0.050363,0.031186,0.033271,0.029228,0.029228,0.031186,0.036701,0.17872,0.237208,0.042128,0.029948,0.029948,0.029228,0.029948,0.036701,0.042128,0.029948,0.029948,0.029948,0.031186,0.029948,0.029948,0.033271,0.036701,0.031186,0.031186,0.029228,0.029948,0.029228,0.029228,0.036701,0.042128,0.036701,0.036701,0.029228,0.029948,0.029948,0.029948,0.029948,0.029228,0.033271,0.029948, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822298,0.822298,-0.688885,-0.688885,-0.246483,-0.246483,0.214199,0.214199,0.817017,0.817017,0.817017,-0.35747,-0.35747,0.495012,0.495012,0.689547,0.689547,-0.292978,-0.292978,0.291134,0.291134,-0.234402,-0.234402,-0.592647,-0.592647,0.278643,0.278643,-0.390431,-0.390431,-0.390431,-0.390431,-0.672014,-0.672014,-0.672014,-0.672014,0.243998,0.243998,0.243998,0.243998,0.245682,0.245682,0.608459,0.608459, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534212,-0.534212,0.116976,0.116976,-0.427737,-0.427737,0.783732,0.783732,0.560589,0.560589,0.560589,0.409638,0.409638,-0.167415,-0.167415,0.667776,0.667776,-0.602441,-0.602441,0.005381,0.005381,0.12872,0.12872,0.753202,0.753202,-0.570406,-0.570406,-0.310926,-0.310926,-0.310926,-0.310926,-0.722936,-0.722936,-0.722936,-0.722936,0.400418,0.400418,0.400418,0.400418,-0.035836,-0.035836,-0.688579,-0.688579, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.196073,-0.196073,-0.71537,-0.71537,-0.869648,-0.869648,-0.582995,-0.582995,-0.134995,-0.134995,-0.134995,-0.839293,-0.839293,-0.852605,-0.852605,-0.280358,-0.280358,-0.742448,-0.742448,-0.956667,-0.956667,-0.96358,-0.96358,-0.285406,-0.285406,-0.772655,-0.772655,-0.866538,-0.866538,-0.866538,-0.866538,-0.160502,-0.160502,-0.160502,-0.160502,-0.88325,-0.88325,-0.88325,-0.88325,-0.968688,-0.968688,-0.394507,-0.394507, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meas # 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406070.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406069.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.407463,2.401115,-1.850056,-1.85152,-0.514177,-0.5132,0.389704,0.393122,2.053729,2.060077,2.098163,-1.042756,-1.041779,1.393939,1.391986,1.687936,1.682565,-0.580896,-0.580896,0.793752,0.792287,-0.650041,-0.648576,-1.756946,-1.753528,0.939461,0.937019,-0.929603,-0.932044,-0.933997,-0.933021,-1.518084,-1.545916,-1.53908,-1.541522,0.562623,0.554322,0.549928,0.551881,0.686068,0.681674,1.874962,1.872521, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042128,0.062392,0.036701,0.036701,0.029948,0.029948,0.033271,0.036701,0.17872,0.237208,0.036701,0.033271,0.031186,0.029948,0.031186,0.036701,0.042128,0.029948,0.031186,0.029948,0.031186,0.029948,0.031186,0.042128,0.042128,0.031186,0.031186,0.029948,0.029948,0.029948,0.029948,0.036701,0.042128,0.042128,0.042128,0.029948,0.031186,0.031186,0.031186,0.029948,0.029228,0.033271,0.031186, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822259,0.822259,-0.688923,-0.688923,-0.246574,-0.246574,0.21419,0.21419,0.816981,0.816981,0.816981,-0.357479,-0.357479,0.495006,0.495006,0.689581,0.689581,-0.293037,-0.293037,0.291092,0.291092,-0.234425,-0.234425,-0.592611,-0.592611,0.278597,0.278597,-0.390456,-0.390456,-0.390456,-0.390456,-0.67203,-0.67203,-0.67203,-0.67203,0.243992,0.243992,0.243992,0.243992,0.245663,0.245663,0.608447,0.608447, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534245,-0.534245,0.117069,0.117069,-0.42777,-0.42777,0.783667,0.783667,0.560656,0.560656,0.560656,0.409528,0.409528,-0.167304,-0.167304,0.667703,0.667703,-0.602511,-0.602511,0.005247,0.005247,0.128861,0.128861,0.753267,0.753267,-0.57032,-0.57032,-0.310998,-0.310998,-0.310998,-0.310998,-0.722936,-0.722936,-0.722936,-0.722936,0.400329,0.400329,0.400329,0.400329,-0.035731,-0.035731,-0.688547,-0.688547, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.196145,-0.196145,-0.715319,-0.715319,-0.869606,-0.869606,-0.583085,-0.583085,-0.134931,-0.134931,-0.134931,-0.839342,-0.839342,-0.85263,-0.85263,-0.280448,-0.280448,-0.742368,-0.742368,-0.956681,-0.956681,-0.963556,-0.963556,-0.285309,-0.285309,-0.772734,-0.772734,-0.866502,-0.866502,-0.866502,-0.866502,-0.160434,-0.160434,-0.160434,-0.160434,-0.883292,-0.883292,-0.883292,-0.883292,-0.968697,-0.968697,-0.394583,-0.394583, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meas # 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406070.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.272345,3.26258,-2.552531,-2.555461,-0.765616,-0.765616,0.642481,0.646387,2.977975,2.989694,2.966257,-1.406524,-1.407012,1.92042,1.917979,2.462042,2.458135,-0.881377,-0.881865,1.105365,1.103412,-0.883986,-0.881544,-2.338813,-2.338325,1.23385,1.231897,-1.334638,-1.330732,-1.331709,-1.332197,-2.20634,-2.175578,-2.191203,-2.188762,0.825811,0.818487,0.818487,0.817999,0.947376,0.949329,2.514585,2.518491, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042128,0.062392,0.033271,0.036701,0.029948,0.031186,0.036701,0.042128,0.237208,0.237208,0.042128,0.036701,0.042128,0.031186,0.031186,0.042128,0.042128,0.029948,0.031186,0.029948,0.031186,0.031186,0.031186,0.042128,0.050363,0.031186,0.031186,0.031186,0.029948,0.029948,0.029948,0.050363,0.050363,0.042128,0.042128,0.029948,0.031186,0.033271,0.031186,0.029948,0.029228,0.033271,0.031186, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822219,0.822219,-0.68896,-0.68896,-0.246666,-0.246666,0.214183,0.214183,0.816946,0.816946,0.816946,-0.357489,-0.357489,0.495001,0.495001,0.689616,0.689616,-0.293097,-0.293097,0.291051,0.291051,-0.234447,-0.234447,-0.592575,-0.592575,0.278552,0.278552,-0.39048,-0.39048,-0.39048,-0.39048,-0.672046,-0.672046,-0.672046,-0.672046,0.243985,0.243985,0.243985,0.243985,0.245644,0.245644,0.608434,0.608434, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534279,-0.534279,0.117161,0.117161,-0.427803,-0.427803,0.783602,0.783602,0.560723,0.560723,0.560723,0.409419,0.409419,-0.167193,-0.167193,0.667629,0.667629,-0.60258,-0.60258,0.005113,0.005113,0.129001,0.129001,0.753332,0.753332,-0.570235,-0.570235,-0.311069,-0.311069,-0.311069,-0.311069,-0.722936,-0.722936,-0.722936,-0.722936,0.40024,0.40024,0.40024,0.40024,-0.035626,-0.035626,-0.688515,-0.688515, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.196216,-0.196216,-0.715267,-0.715267,-0.869564,-0.869564,-0.583175,-0.583175,-0.134867,-0.134867,-0.134867,-0.839392,-0.839392,-0.852655,-0.852655,-0.280539,-0.280539,-0.742288,-0.742288,-0.956694,-0.956694,-0.963532,-0.963532,-0.285213,-0.285213,-0.772814,-0.772814,-0.866465,-0.866465,-0.866465,-0.866465,-0.160367,-0.160367,-0.160367,-0.160367,-0.883334,-0.883334,-0.883334,-0.883334,-0.968705,-0.968705,-0.394659,-0.394659, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meas # 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.910705,3.89508,-3.103114,-3.104579,-0.957384,-0.957872,0.740473,0.740962,3.547288,3.552171,3.525316,-1.719507,-1.718042,2.278446,2.277958,2.929955,2.926048,-1.105611,-1.106588,1.301793,1.300816,-1.09203,-1.090565,-2.837214,-2.83282,1.44429,1.44429,-1.636615,-1.63808,-1.636127,-1.63515,-2.709027,-2.726117,-2.712445,-2.714399,0.972308,0.979632,0.977191,0.978656,1.110066,1.112508,2.991616,2.98771, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042128,0.062392,0.033271,0.036701,0.029948,0.031186,0.050363,0.050363,0.135201,0.237208,0.050363,0.036701,0.042128,0.031186,0.033271,0.050363,0.050363,0.031186,0.033271,0.029948,0.031186,0.031186,0.033271,0.050363,0.050363,0.031186,0.033271,0.031186,0.031186,0.029948,0.029948,0.050363,0.062392,0.050363,0.042128,0.031186,0.031186,0.031186,0.031186,0.029948,0.029948,0.033271,0.031186, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82218,0.82218,-0.688997,-0.688997,-0.246757,-0.246757,0.214175,0.214175,0.81691,0.81691,0.81691,-0.357498,-0.357498,0.494995,0.494995,0.689651,0.689651,-0.293157,-0.293157,0.29101,0.29101,-0.234469,-0.234469,-0.592538,-0.592538,0.278506,0.278506,-0.390504,-0.390504,-0.390504,-0.390504,-0.672062,-0.672062,-0.672062,-0.672062,0.243979,0.243979,0.243979,0.243979,0.245625,0.245625,0.608421,0.608421, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534313,-0.534313,0.117253,0.117253,-0.427835,-0.427835,0.783537,0.783537,0.560791,0.560791,0.560791,0.40931,0.40931,-0.167082,-0.167082,0.667555,0.667555,-0.60265,-0.60265,0.00498,0.00498,0.129142,0.129142,0.753397,0.753397,-0.570149,-0.570149,-0.311141,-0.311141,-0.311141,-0.311141,-0.722937,-0.722937,-0.722937,-0.722937,0.400151,0.400151,0.400151,0.400151,-0.035521,-0.035521,-0.688483,-0.688483, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.196288,-0.196288,-0.715216,-0.715216,-0.869522,-0.869522,-0.583265,-0.583265,-0.134803,-0.134803,-0.134803,-0.839441,-0.839441,-0.85268,-0.85268,-0.280629,-0.280629,-0.742208,-0.742208,-0.956707,-0.956707,-0.963507,-0.963507,-0.285117,-0.285117,-0.772894,-0.772894,-0.866428,-0.866428,-0.866428,-0.866428,-0.160299,-0.160299,-0.160299,-0.160299,-0.883376,-0.883376,-0.883376,-0.883376,-0.968714,-0.968714,-0.394734,-0.394734, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meas # 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.783626,5.781673,-4.513447,-4.514912,-1.259484,-1.259484,0.837169,0.834727,4.926687,4.930593,4.95989,-2.59136,-2.59136,3.349823,3.349823,4.02086,4.019883,-1.429655,-1.430632,1.891943,1.892919,-1.604815,-1.604815,-4.346693,-4.345228,2.250821,2.251309,-2.27763,-2.279583,-2.276654,-2.279095,-3.737453,-3.751125,-3.740871,-3.74673,1.298633,1.302539,1.304004,1.303516,1.631921,1.630944,4.498972,4.503855, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042128,0.079428,0.033271,0.036701,0.029948,0.031186,0.050363,0.062392,0.103024,0.17872,0.050363,0.033271,0.036701,0.029948,0.033271,0.050363,0.062392,0.031186,0.033271,0.031186,0.031186,0.031186,0.033271,0.050363,0.062392,0.031186,0.033271,0.031186,0.029948,0.029948,0.029948,0.042128,0.062392,0.050363,0.042128,0.031186,0.031186,0.031186,0.031186,0.029948,0.029948,0.033271,0.033271, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
