4.046435999999999767e+05,4.046427999999999884e+05
4.046444000000000233e+05,4.046435999999999767e+05
4.046452000000000116e+05,4.046444000000000233e+05
4.046460000000000000e+05,4.046452000000000116e+05
4.046470000000000000e+05,4.046460000000000000e+05
4.046477999999999884e+05,4.046470000000000000e+05
4.046485999999999767e+05,4.046477999999999884e+05
4.046494000000000233e+05,4.046485999999999767e+05
4.046502000000000116e+05,4.046494000000000233e+05
4.046510000000000000e+05,4.046502000000000116e+05
4.046520000000000000e+05,4.046510000000000000e+05
4.046527999999999884e+05,4.046520000000000000e+05
4.046535999999999767e+05,4.046527999999999884e+05
4.046544000000000233e+05,4.046535999999999767e+05
4.046552000000000116e+05,4.046544000000000233e+05
4.046560000000000000e+05,4.046552000000000116e+05
4.046570000000000000e+05,4.046560000000000000e+05
4.046577999999999884e+05,4.046570000000000000e+05
4.046585999999999767e+05,4.046577999999999884e+05
4.046594000000000233e+05,4.046585999999999767e+05
4.046602000000000116e+05,4.046594000000000233e+05
4.046610000000000000e+05,4.046602000000000116e+05
4.046620000000000000e+05,4.046610000000000000e+05
4.046627999999999884e+05,4.046620000000000000e+05
4.046635999999999767e+05,4.046627999999999884e+05
4.046644000000000233e+05,4.046635999999999767e+05
4.046652000000000116e+05,4.046644000000000233e+05
4.046660000000000000e+05,4.046652000000000116e+05
4.046670000000000000e+05,4.046660000000000000e+05
4.046677999999999884e+05,4.046670000000000000e+05
4.046685999999999767e+05,4.046677999999999884e+05
4.046694000000000233e+05,4.046685999999999767e+05
4.046702000000000116e+05,4.046694000000000233e+05
4.046710000000000000e+05,4.046702000000000116e+05
4.046720000000000000e+05,4.046710000000000000e+05
4.046727999999999884e+05,4.046720000000000000e+05
4.046735999999999767e+05,4.046727999999999884e+05
4.046744000000000233e+05,4.046735999999999767e+05
4.046752000000000116e+05,4.046744000000000233e+05
4.046760000000000000e+05,4.046752000000000116e+05
4.046770000000000000e+05,4.046760000000000000e+05
4.046777999999999884e+05,4.046770000000000000e+05
4.046785999999999767e+05,4.046777999999999884e+05
4.046794000000000233e+05,4.046785999999999767e+05
4.046802000000000116e+05,4.046794000000000233e+05
4.046810000000000000e+05,4.046802000000000116e+05
4.046820000000000000e+05,4.046810000000000000e+05
4.046827999999999884e+05,4.046820000000000000e+05
4.046835999999999767e+05,4.046827999999999884e+05
4.046844000000000233e+05,4.046835999999999767e+05
4.046852000000000116e+05,4.046844000000000233e+05
4.046860000000000000e+05,4.046852000000000116e+05
4.046870000000000000e+05,4.046860000000000000e+05
4.046877999999999884e+05,4.046870000000000000e+05
4.046885999999999767e+05,4.046877999999999884e+05
4.046894000000000233e+05,4.046885999999999767e+05
4.046902000000000116e+05,4.046894000000000233e+05
4.046910000000000000e+05,4.046902000000000116e+05
4.046920000000000000e+05,4.046910000000000000e+05
4.046927999999999884e+05,4.046920000000000000e+05
4.046935999999999767e+05,4.046927999999999884e+05
4.046944000000000233e+05,4.046935999999999767e+05
4.046952000000000116e+05,4.046944000000000233e+05
4.046960000000000000e+05,4.046952000000000116e+05
4.046970000000000000e+05,4.046960000000000000e+05
4.046977999999999884e+05,4.046970000000000000e+05
4.046985999999999767e+05,4.046977999999999884e+05
4.046994000000000233e+05,4.046985999999999767e+05
4.047002000000000116e+05,4.046994000000000233e+05
4.047010000000000000e+05,4.047002000000000116e+05
4.047020000000000000e+05,4.047010000000000000e+05
4.047027999999999884e+05,4.047020000000000000e+05
4.047035999999999767e+05,4.047027999999999884e+05
4.047044000000000233e+05,4.047035999999999767e+05
4.047052000000000116e+05,4.047044000000000233e+05
4.047060000000000000e+05,4.047052000000000116e+05
4.047070000000000000e+05,4.047060000000000000e+05
4.047077999999999884e+05,4.047070000000000000e+05
4.047085999999999767e+05,4.047077999999999884e+05
4.047094000000000233e+05,4.047085999999999767e+05
4.047102000000000116e+05,4.047094000000000233e+05
4.047110000000000000e+05,4.047102000000000116e+05
4.047120000000000000e+05,4.047110000000000000e+05
4.047127999999999884e+05,4.047120000000000000e+05
4.047135999999999767e+05,4.047127999999999884e+05
4.047144000000000233e+05,4.047135999999999767e+05
4.047152000000000116e+05,4.047144000000000233e+05
4.047160000000000000e+05,4.047152000000000116e+05
4.047170000000000000e+05,4.047160000000000000e+05
4.047177999999999884e+05,4.047170000000000000e+05
4.047185999999999767e+05,4.047177999999999884e+05
4.047194000000000233e+05,4.047185999999999767e+05
4.047202000000000116e+05,4.047194000000000233e+05
4.047210000000000000e+05,4.047202000000000116e+05
4.047220000000000000e+05,4.047210000000000000e+05
4.047227999999999884e+05,4.047220000000000000e+05
4.047235999999999767e+05,4.047227999999999884e+05
4.047244000000000233e+05,4.047235999999999767e+05
4.047252000000000116e+05,4.047244000000000233e+05
4.047260000000000000e+05,4.047252000000000116e+05
4.047270000000000000e+05,4.047260000000000000e+05
4.047277999999999884e+05,4.047270000000000000e+05
4.047285999999999767e+05,4.047277999999999884e+05
4.047294000000000233e+05,4.047285999999999767e+05
4.047302000000000116e+05,4.047294000000000233e+05
4.047310000000000000e+05,4.047302000000000116e+05
4.047320000000000000e+05,4.047310000000000000e+05
4.047327999999999884e+05,4.047320000000000000e+05
4.047335999999999767e+05,4.047327999999999884e+05
4.047344000000000233e+05,4.047335999999999767e+05
4.047352000000000116e+05,4.047344000000000233e+05
4.047360000000000000e+05,4.047352000000000116e+05
4.047370000000000000e+05,4.047360000000000000e+05
4.047377999999999884e+05,4.047370000000000000e+05
4.047385999999999767e+05,4.047377999999999884e+05
4.047394000000000233e+05,4.047385999999999767e+05
4.047402000000000116e+05,4.047394000000000233e+05
4.047410000000000000e+05,4.047402000000000116e+05
4.047420000000000000e+05,4.047410000000000000e+05
4.047427999999999884e+05,4.047420000000000000e+05
4.047435999999999767e+05,4.047427999999999884e+05
4.047444000000000233e+05,4.047435999999999767e+05
4.047452000000000116e+05,4.047444000000000233e+05
4.047460000000000000e+05,4.047452000000000116e+05
4.047470000000000000e+05,4.047460000000000000e+05
4.047477999999999884e+05,4.047470000000000000e+05
4.047485999999999767e+05,4.047477999999999884e+05
4.047494000000000233e+05,4.047485999999999767e+05
4.047502000000000116e+05,4.047494000000000233e+05
4.047510000000000000e+05,4.047502000000000116e+05
4.047520000000000000e+05,4.047510000000000000e+05
4.047527999999999884e+05,4.047520000000000000e+05
4.047535999999999767e+05,4.047527999999999884e+05
4.047544000000000233e+05,4.047535999999999767e+05
4.047552000000000116e+05,4.047544000000000233e+05
4.047560000000000000e+05,4.047552000000000116e+05
4.047570000000000000e+05,4.047560000000000000e+05
4.047577999999999884e+05,4.047570000000000000e+05
4.047585999999999767e+05,4.047577999999999884e+05
4.047594000000000233e+05,4.047585999999999767e+05
4.047602000000000116e+05,4.047594000000000233e+05
4.047610000000000000e+05,4.047602000000000116e+05
4.047620000000000000e+05,4.047610000000000000e+05
4.047627999999999884e+05,4.047620000000000000e+05
4.047635999999999767e+05,4.047627999999999884e+05
4.047644000000000233e+05,4.047635999999999767e+05
4.047652000000000116e+05,4.047644000000000233e+05
4.047660000000000000e+05,4.047652000000000116e+05
4.047670000000000000e+05,4.047660000000000000e+05
4.047677999999999884e+05,4.047670000000000000e+05
4.047685999999999767e+05,4.047677999999999884e+05
4.047694000000000233e+05,4.047685999999999767e+05
4.047702000000000116e+05,4.047694000000000233e+05
4.047710000000000000e+05,4.047702000000000116e+05
4.047720000000000000e+05,4.047710000000000000e+05
4.047727999999999884e+05,4.047720000000000000e+05
4.047735999999999767e+05,4.047727999999999884e+05
4.047744000000000233e+05,4.047735999999999767e+05
4.047752000000000116e+05,4.047744000000000233e+05
4.047760000000000000e+05,4.047752000000000116e+05
4.047770000000000000e+05,4.047760000000000000e+05
4.047777999999999884e+05,4.047770000000000000e+05
4.047785999999999767e+05,4.047777999999999884e+05
4.047794000000000233e+05,4.047785999999999767e+05
4.047802000000000116e+05,4.047794000000000233e+05
4.047810000000000000e+05,4.047802000000000116e+05
4.047820000000000000e+05,4.047810000000000000e+05
4.047827999999999884e+05,4.047820000000000000e+05
4.047835999999999767e+05,4.047827999999999884e+05
4.047844000000000233e+05,4.047835999999999767e+05
4.047852000000000116e+05,4.047844000000000233e+05
4.047860000000000000e+05,4.047852000000000116e+05
4.047870000000000000e+05,4.047860000000000000e+05
4.047877999999999884e+05,4.047870000000000000e+05
4.047885999999999767e+05,4.047877999999999884e+05
4.047894000000000233e+05,4.047885999999999767e+05
4.047902000000000116e+05,4.047894000000000233e+05
4.047910000000000000e+05,4.047902000000000116e+05
4.047920000000000000e+05,4.047910000000000000e+05
4.047927999999999884e+05,4.047920000000000000e+05
4.047935999999999767e+05,4.047927999999999884e+05
4.047944000000000233e+05,4.047935999999999767e+05
4.047952000000000116e+05,4.047944000000000233e+05
4.047960000000000000e+05,4.047952000000000116e+05
4.047970000000000000e+05,4.047960000000000000e+05
4.047977999999999884e+05,4.047970000000000000e+05
4.047985999999999767e+05,4.047977999999999884e+05
4.047994000000000233e+05,4.047985999999999767e+05
4.048002000000000116e+05,4.047994000000000233e+05
4.048010000000000000e+05,4.048002000000000116e+05
4.048020000000000000e+05,4.048010000000000000e+05
4.048027999999999884e+05,4.048020000000000000e+05
4.048035999999999767e+05,4.048027999999999884e+05
4.048044000000000233e+05,4.048035999999999767e+05
4.048052000000000116e+05,4.048044000000000233e+05
4.048060000000000000e+05,4.048052000000000116e+05
4.048070000000000000e+05,4.048060000000000000e+05
4.048077999999999884e+05,4.048070000000000000e+05
4.048085999999999767e+05,4.048077999999999884e+05
4.048094000000000233e+05,4.048085999999999767e+05
4.048102000000000116e+05,4.048094000000000233e+05
4.048110000000000000e+05,4.048102000000000116e+05
4.048120000000000000e+05,4.048110000000000000e+05
4.048127999999999884e+05,4.048120000000000000e+05
4.048135999999999767e+05,4.048127999999999884e+05
4.048144000000000233e+05,4.048135999999999767e+05
4.048152000000000116e+05,4.048144000000000233e+05
4.048160000000000000e+05,4.048152000000000116e+05
4.048170000000000000e+05,4.048160000000000000e+05
4.048177999999999884e+05,4.048170000000000000e+05
4.048185999999999767e+05,4.048177999999999884e+05
4.048194000000000233e+05,4.048185999999999767e+05
4.048202000000000116e+05,4.048194000000000233e+05
4.048210000000000000e+05,4.048202000000000116e+05
4.048220000000000000e+05,4.048210000000000000e+05
4.048227999999999884e+05,4.048220000000000000e+05
4.048235999999999767e+05,4.048227999999999884e+05
4.048244000000000233e+05,4.048235999999999767e+05
4.048252000000000116e+05,4.048244000000000233e+05
4.048260000000000000e+05,4.048252000000000116e+05
4.048270000000000000e+05,4.048260000000000000e+05
4.048277999999999884e+05,4.048270000000000000e+05
4.048285999999999767e+05,4.048277999999999884e+05
4.048294000000000233e+05,4.048285999999999767e+05
4.048302000000000116e+05,4.048294000000000233e+05
4.048310000000000000e+05,4.048302000000000116e+05
4.048320000000000000e+05,4.048310000000000000e+05
4.048327999999999884e+05,4.048320000000000000e+05
4.048335999999999767e+05,4.048327999999999884e+05
4.048344000000000233e+05,4.048335999999999767e+05
4.048352000000000116e+05,4.048344000000000233e+05
4.048360000000000000e+05,4.048352000000000116e+05
4.048370000000000000e+05,4.048360000000000000e+05
4.048377999999999884e+05,4.048370000000000000e+05
4.048385999999999767e+05,4.048377999999999884e+05
4.048394000000000233e+05,4.048385999999999767e+05
4.048402000000000116e+05,4.048394000000000233e+05
4.048410000000000000e+05,4.048402000000000116e+05
4.048420000000000000e+05,4.048410000000000000e+05
4.048427999999999884e+05,4.048420000000000000e+05
4.048435999999999767e+05,4.048427999999999884e+05
4.048444000000000233e+05,4.048435999999999767e+05
4.048452000000000116e+05,4.048444000000000233e+05
4.048460000000000000e+05,4.048452000000000116e+05
4.048470000000000000e+05,4.048460000000000000e+05
4.048477999999999884e+05,4.048470000000000000e+05
4.048485999999999767e+05,4.048477999999999884e+05
4.048494000000000233e+05,4.048485999999999767e+05
4.048502000000000116e+05,4.048494000000000233e+05
4.048510000000000000e+05,4.048502000000000116e+05
4.048520000000000000e+05,4.048510000000000000e+05
4.048527999999999884e+05,4.048520000000000000e+05
4.048535999999999767e+05,4.048527999999999884e+05
4.048544000000000233e+05,4.048535999999999767e+05
4.048552000000000116e+05,4.048544000000000233e+05
4.048560000000000000e+05,4.048552000000000116e+05
4.048570000000000000e+05,4.048560000000000000e+05
4.048577999999999884e+05,4.048570000000000000e+05
4.048585999999999767e+05,4.048577999999999884e+05
4.048594000000000233e+05,4.048585999999999767e+05
4.048602000000000116e+05,4.048594000000000233e+05
4.048610000000000000e+05,4.048602000000000116e+05
4.048620000000000000e+05,4.048610000000000000e+05
4.048627999999999884e+05,4.048620000000000000e+05
4.048635999999999767e+05,4.048627999999999884e+05
4.048644000000000233e+05,4.048635999999999767e+05
4.048652000000000116e+05,4.048644000000000233e+05
4.048660000000000000e+05,4.048652000000000116e+05
4.048670000000000000e+05,4.048660000000000000e+05
4.048677999999999884e+05,4.048670000000000000e+05
4.048685999999999767e+05,4.048677999999999884e+05
4.048694000000000233e+05,4.048685999999999767e+05
4.048702000000000116e+05,4.048694000000000233e+05
4.048710000000000000e+05,4.048702000000000116e+05
4.048720000000000000e+05,4.048710000000000000e+05
4.048727999999999884e+05,4.048720000000000000e+05
4.048735999999999767e+05,4.048727999999999884e+05
4.048744000000000233e+05,4.048735999999999767e+05
4.048752000000000116e+05,4.048744000000000233e+05
4.048760000000000000e+05,4.048752000000000116e+05
4.048770000000000000e+05,4.048760000000000000e+05
4.048777999999999884e+05,4.048770000000000000e+05
4.048785999999999767e+05,4.048777999999999884e+05
4.048794000000000233e+05,4.048785999999999767e+05
4.048802000000000116e+05,4.048794000000000233e+05
4.048810000000000000e+05,4.048802000000000116e+05
4.048820000000000000e+05,4.048810000000000000e+05
4.048827999999999884e+05,4.048820000000000000e+05
4.048835999999999767e+05,4.048827999999999884e+05
4.048844000000000233e+05,4.048835999999999767e+05
4.048852000000000116e+05,4.048844000000000233e+05
4.048860000000000000e+05,4.048852000000000116e+05
4.048870000000000000e+05,4.048860000000000000e+05
4.048877999999999884e+05,4.048870000000000000e+05
4.048885999999999767e+05,4.048877999999999884e+05
4.048894000000000233e+05,4.048885999999999767e+05
4.048902000000000116e+05,4.048894000000000233e+05
4.048910000000000000e+05,4.048902000000000116e+05
4.048920000000000000e+05,4.048910000000000000e+05
4.048927999999999884e+05,4.048920000000000000e+05
4.048935999999999767e+05,4.048927999999999884e+05
4.048944000000000233e+05,4.048935999999999767e+05
4.048952000000000116e+05,4.048944000000000233e+05
4.048960000000000000e+05,4.048952000000000116e+05
4.048970000000000000e+05,4.048960000000000000e+05
4.048977999999999884e+05,4.048970000000000000e+05
4.048985999999999767e+05,4.048977999999999884e+05
4.048994000000000233e+05,4.048985999999999767e+05
4.049002000000000116e+05,4.048994000000000233e+05
4.049010000000000000e+05,4.049002000000000116e+05
4.049020000000000000e+05,4.049010000000000000e+05
4.049027999999999884e+05,4.049020000000000000e+05
4.049035999999999767e+05,4.049027999999999884e+05
4.049044000000000233e+05,4.049035999999999767e+05
4.049052000000000116e+05,4.049044000000000233e+05
4.049060000000000000e+05,4.049052000000000116e+05
4.049070000000000000e+05,4.049060000000000000e+05
4.049077999999999884e+05,4.049070000000000000e+05
4.049085999999999767e+05,4.049077999999999884e+05
4.049094000000000233e+05,4.049085999999999767e+05
4.049102000000000116e+05,4.049094000000000233e+05
4.049110000000000000e+05,4.049102000000000116e+05
4.049120000000000000e+05,4.049110000000000000e+05
4.049127999999999884e+05,4.049120000000000000e+05
4.049135999999999767e+05,4.049127999999999884e+05
4.049144000000000233e+05,4.049135999999999767e+05
4.049152000000000116e+05,4.049144000000000233e+05
4.049160000000000000e+05,4.049152000000000116e+05
4.049170000000000000e+05,4.049160000000000000e+05
4.049177999999999884e+05,4.049170000000000000e+05
4.049185999999999767e+05,4.049177999999999884e+05
4.049194000000000233e+05,4.049185999999999767e+05
4.049202000000000116e+05,4.049194000000000233e+05
4.049210000000000000e+05,4.049202000000000116e+05
4.049220000000000000e+05,4.049210000000000000e+05
4.049227999999999884e+05,4.049220000000000000e+05
4.049235999999999767e+05,4.049227999999999884e+05
4.049244000000000233e+05,4.049235999999999767e+05
4.049252000000000116e+05,4.049244000000000233e+05
4.049260000000000000e+05,4.049252000000000116e+05
4.049270000000000000e+05,4.049260000000000000e+05
4.049277999999999884e+05,4.049270000000000000e+05
4.049285999999999767e+05,4.049277999999999884e+05
4.049294000000000233e+05,4.049285999999999767e+05
4.049302000000000116e+05,4.049294000000000233e+05
4.049310000000000000e+05,4.049302000000000116e+05
4.049320000000000000e+05,4.049310000000000000e+05
4.049327999999999884e+05,4.049320000000000000e+05
4.049335999999999767e+05,4.049327999999999884e+05
4.049344000000000233e+05,4.049335999999999767e+05
4.049352000000000116e+05,4.049344000000000233e+05
4.049360000000000000e+05,4.049352000000000116e+05
4.049370000000000000e+05,4.049360000000000000e+05
4.049377999999999884e+05,4.049370000000000000e+05
4.049385999999999767e+05,4.049377999999999884e+05
4.049394000000000233e+05,4.049385999999999767e+05
4.049402000000000116e+05,4.049394000000000233e+05
4.049410000000000000e+05,4.049402000000000116e+05
4.049420000000000000e+05,4.049410000000000000e+05
4.049427999999999884e+05,4.049420000000000000e+05
4.049435999999999767e+05,4.049427999999999884e+05
4.049444000000000233e+05,4.049435999999999767e+05
4.049452000000000116e+05,4.049444000000000233e+05
4.049460000000000000e+05,4.049452000000000116e+05
4.049470000000000000e+05,4.049460000000000000e+05
4.049477999999999884e+05,4.049470000000000000e+05
4.049485999999999767e+05,4.049477999999999884e+05
4.049494000000000233e+05,4.049485999999999767e+05
4.049502000000000116e+05,4.049494000000000233e+05
4.049510000000000000e+05,4.049502000000000116e+05
4.049520000000000000e+05,4.049510000000000000e+05
4.049527999999999884e+05,4.049520000000000000e+05
4.049535999999999767e+05,4.049527999999999884e+05
4.049544000000000233e+05,4.049535999999999767e+05
4.049552000000000116e+05,4.049544000000000233e+05
4.049560000000000000e+05,4.049552000000000116e+05
4.049570000000000000e+05,4.049560000000000000e+05
4.049577999999999884e+05,4.049570000000000000e+05
4.049585999999999767e+05,4.049577999999999884e+05
4.049594000000000233e+05,4.049585999999999767e+05
4.049602000000000116e+05,4.049594000000000233e+05
4.049610000000000000e+05,4.049602000000000116e+05
4.049620000000000000e+05,4.049610000000000000e+05
4.049627999999999884e+05,4.049620000000000000e+05
4.049635999999999767e+05,4.049627999999999884e+05
4.049644000000000233e+05,4.049635999999999767e+05
4.049652000000000116e+05,4.049644000000000233e+05
4.049660000000000000e+05,4.049652000000000116e+05
4.049670000000000000e+05,4.049660000000000000e+05
4.049677999999999884e+05,4.049670000000000000e+05
